datetime,Tree,MPC,RBC,RL
10/04/2024 08:15:00,0,0,0,0
10/04/2024 08:30:00,0,0,0,0
10/04/2024 08:45:00,0,0,0,0
10/04/2024 09:00:00,0,0,0,0
10/04/2024 09:15:00,0,0,0,0
10/04/2024 09:30:00,0,0,0,0
10/04/2024 09:45:00,0,0,0,0
10/04/2024 10:00:00,0,0,0,0
10/04/2024 10:15:00,0,0,0,0
10/04/2024 10:30:00,0,0,0,0
10/04/2024 10:45:00,0,0,0,0
10/04/2024 11:00:00,0,0,0,0
10/04/2024 11:15:00,0,0,0,0
10/04/2024 11:30:00,0,0,0,0
10/04/2024 11:45:00,0,0,0,0
10/04/2024 12:00:00,0,0,0,0
10/04/2024 12:15:00,0,0,0,0
10/04/2024 12:30:00,0,0,0,0
10/04/2024 12:45:00,0,0,0,0
10/04/2024 13:00:00,0,0,0,0
10/04/2024 13:15:00,0,0,0,0
10/04/2024 13:30:00,0,0,0,0
10/04/2024 13:45:00,0,0,0,0
10/04/2024 14:00:00,0,0,0,0
10/04/2024 14:15:00,0,0,0,0
10/04/2024 14:30:00,0,0,0,0
10/04/2024 14:45:00,0,0,0,0
10/04/2024 15:00:00,0,0,0,0
10/04/2024 15:15:00,0,0,0,0
10/04/2024 15:30:00,0,0,0,0
10/04/2024 15:45:00,0,0,0,0
10/04/2024 16:00:00,0,0,0,0
10/04/2024 16:15:00,0,0,0,0
10/04/2024 16:30:00,0,0,0,0
10/04/2024 16:45:00,0,0,0,0
10/04/2024 17:00:00,0,0,0,0
10/04/2024 17:15:00,0,0,0,0
10/04/2024 17:30:00,0,0,0,0
10/04/2024 17:45:00,0,0,0,0
10/04/2024 18:00:00,0,0,0,0
10/04/2024 18:15:00,0,0,0,0
10/04/2024 18:30:00,0,0,0,0
10/04/2024 18:45:00,0,0,0,0
10/04/2024 19:00:00,0,0,0,0
10/04/2024 19:15:00,0,0,0,0
10/04/2024 19:30:00,0,0,0,0
10/04/2024 19:45:00,0,0,0,0
10/04/2024 20:00:00,0,0,0,0
10/04/2024 20:15:00,0,0,0,0
10/04/2024 20:30:00,0,0,0,0
10/04/2024 20:45:00,0,0,0,0
10/04/2024 21:00:00,0,0,0,0
10/04/2024 21:15:00,0,0,0,0
10/04/2024 21:30:00,0,0,0,0
10/04/2024 21:45:00,0,0,0,0
10/04/2024 22:00:00,0,0,0,0
10/04/2024 22:15:00,0,0,0,0
10/04/2024 22:30:00,0,0,0,0
10/04/2024 22:45:00,0,0,0,0
10/04/2024 23:00:00,0,0,0,0
10/04/2024 23:15:00,0,0,0,0
10/04/2024 23:30:00,0,0,0,0
10/04/2024 23:45:00,0,0,0,0
11/04/2024 00:00:00,0,0,0,0
11/04/2024 00:15:00,0,0,0,0
11/04/2024 00:30:00,0,0,0,0
11/04/2024 00:45:00,0,0,0,0
11/04/2024 01:00:00,0,0,0,0
11/04/2024 01:15:00,0,0,0,0
11/04/2024 01:30:00,0,0,0,0
11/04/2024 01:45:00,0,0,0,0
11/04/2024 02:00:00,0,0,0,0
11/04/2024 02:15:00,0,0,0,0
11/04/2024 02:30:00,0,0,0,0
11/04/2024 02:45:00,0,0,0,0
11/04/2024 03:00:00,0,0,0,0
11/04/2024 03:15:00,0,0,0,0
11/04/2024 03:30:00,0,0,0,0
11/04/2024 03:45:00,0,0,0,0
11/04/2024 04:00:00,0,0,0,0
11/04/2024 04:15:00,0,0,0,0
11/04/2024 04:30:00,0,0,0,0
11/04/2024 04:45:00,0,0,0,0
11/04/2024 05:00:00,0,0,0,0
11/04/2024 05:15:00,0,0,0,0
11/04/2024 05:30:00,0,0,0,0
11/04/2024 05:45:00,0,0,0,0
11/04/2024 06:00:00,0,0,0,0
11/04/2024 06:15:00,0,0,0,0
11/04/2024 06:30:00,0,0,0,0
11/04/2024 06:45:00,0,0,0,0
11/04/2024 07:00:00,0,0,0,0
11/04/2024 07:15:00,0,0,0,0
11/04/2024 07:30:00,0,0,0,0
11/04/2024 07:45:00,0,0,0,0
11/04/2024 08:00:00,0,0,0,0
11/04/2024 08:15:00,0,0,0,0
11/04/2024 08:30:00,0,0,0,0
11/04/2024 08:45:00,0,0,0,0
11/04/2024 09:00:00,0,0,0,0
11/04/2024 09:15:00,0,0,0,0
11/04/2024 09:30:00,0,0,0,0
11/04/2024 09:45:00,0,0,0,0
11/04/2024 10:00:00,0,0,0,0
11/04/2024 10:15:00,0,0,0,0
11/04/2024 10:30:00,0,0,0,0
11/04/2024 10:45:00,0,0,0,0
11/04/2024 11:00:00,0,0,0,0
11/04/2024 11:15:00,0,0,0,0
11/04/2024 11:30:00,0,0,0,0
11/04/2024 11:45:00,0,0,0,0
11/04/2024 12:00:00,0,0,0,0
11/04/2024 12:15:00,0,0,0,0
11/04/2024 12:30:00,0,0,0,0
11/04/2024 12:45:00,0,0,0,0
11/04/2024 13:00:00,0,0,0,0
11/04/2024 13:15:00,0,0,0,0
11/04/2024 13:30:00,0,0,0,0
11/04/2024 13:45:00,0,0,0,0
11/04/2024 14:00:00,0,0,0,0
11/04/2024 14:15:00,0,0,0,0
11/04/2024 14:30:00,0,0,0,0
11/04/2024 14:45:00,0,0,0,0
11/04/2024 15:00:00,0,0,0,-3.4905357639269403
11/04/2024 15:15:00,0,0,0,-3.487229827853881
11/04/2024 15:30:00,0,0,0,-3.483923891780822
11/04/2024 15:45:00,0,0,0,-3.480617955707763
11/04/2024 16:00:00,0,0,0,-3.4773120196347036
11/04/2024 16:15:00,0,0,0,-3.4740060835616444
11/04/2024 16:30:00,0,0,0,-3.4707001474885852
11/04/2024 16:45:00,0,0,0,-3.467394211415526
11/04/2024 17:00:00,0,0,0,-3.464088275342467
11/04/2024 17:15:00,0,0,0,-3.4607823392694077
11/04/2024 17:30:00,0,0,0,-3.4574764031963485
11/04/2024 17:45:00,0,0,0,-3.4541704671232893
11/04/2024 18:00:00,0,0,0,-3.45086453105023
11/04/2024 18:15:00,0,0,0,-3.447558594977171
11/04/2024 18:30:00,0,0,0,-3.444252658904112
11/04/2024 18:45:00,0,0,0,-3.4409467228310526
11/04/2024 19:00:00,0,0,0,-3.4376407867579934
11/04/2024 19:15:00,0,0,0,-3.4343348506849343
11/04/2024 19:30:00,0,0,0,-3.431028914611875
11/04/2024 19:45:00,0,0,0,-3.427722978538816
11/04/2024 20:00:00,0,0,0,-3.4244170424657567
11/04/2024 20:15:00,0,0,0,-3.4211111063926976
11/04/2024 20:30:00,0,0,0,-3.4178051703196384
11/04/2024 20:45:00,0,0,0,-3.414499234246579
11/04/2024 21:00:00,0,0,0,-3.41119329817352
11/04/2024 21:15:00,0,0,0,-3.407887362100461
11/04/2024 21:30:00,0,0,0,-3.4045814260274017
11/04/2024 21:45:00,0,0,0,-3.4012754899543425
11/04/2024 22:00:00,0,0,0,-3.3979695538812833
11/04/2024 22:15:00,0,0,0,-3.394663617808224
11/04/2024 22:30:00,0,0,0,-5.287272644736211
11/04/2024 22:45:00,0,0,0,-5.48559457862649
11/04/2024 23:00:00,0,0,0,-5.642347630642758
11/04/2024 23:15:00,0,0,0,-5.746674501117708
11/04/2024 23:30:00,0,0,0,-5.79565610732638
11/04/2024 23:45:00,0,0,0,-5.792350171253321
12/04/2024 00:00:00,0,0,0,-5.789044235180262
12/04/2024 00:15:00,0,0,0,-5.785738299107202
12/04/2024 00:30:00,0,0,0,-5.782432363034143
12/04/2024 00:45:00,0,0,0,-5.779126426961084
12/04/2024 01:00:00,0,0,0,-5.775820490888025
12/04/2024 01:15:00,0,0,0,-5.772514554814966
12/04/2024 01:30:00,0,0,0,-5.7692086187419065
12/04/2024 01:45:00,0,0,0,-5.765902682668847
12/04/2024 02:00:00,0,0,0,-5.762596746595788
12/04/2024 02:15:00,0,0,0,-5.759290810522729
12/04/2024 02:30:00,0,0,0,-5.75598487444967
12/04/2024 02:45:00,0,0,0,-5.752678938376611
12/04/2024 03:00:00,0,0,0,-5.749373002303551
12/04/2024 03:15:00,0,0,0,-5.746067066230492
12/04/2024 03:30:00,0,0,0,-5.742761130157433
12/04/2024 03:45:00,0,0,0,-5.739455194084374
12/04/2024 04:00:00,0,0,0,-5.736149258011315
12/04/2024 04:15:00,0,0,0,-5.7328433219382555
12/04/2024 04:30:00,0,0,0,-5.729537385865196
12/04/2024 04:45:00,0,0,0,-5.726231449792137
12/04/2024 05:00:00,0,0,0,-5.722925513719078
12/04/2024 05:15:00,0,0,0,-5.719619577646019
12/04/2024 05:30:00,0,0,0,-5.71631364157296
12/04/2024 05:45:00,0,0,0,-5.7130077054999004
12/04/2024 06:00:00,0,0,0,-5.709701769426841
12/04/2024 06:15:00,0,0,0,-5.706395833353782
12/04/2024 06:30:00,0,0,0,-5.703089897280723
12/04/2024 06:45:00,0,0,0,-5.699783961207664
12/04/2024 07:00:00,0,0,0,-5.6964780251346046
12/04/2024 07:15:00,0,0,0,-5.693172089061545
12/04/2024 07:30:00,0,0,0,-5.689866152988486
12/04/2024 07:45:00,0,0,0,-5.686560216915427
12/04/2024 08:00:00,0,0,0,-5.683254280842368
12/04/2024 08:15:00,0,0,0,-5.679948344769309
12/04/2024 08:30:00,0,0,0,-5.6766424086962495
12/04/2024 08:45:00,0,0,0,-5.731352119365779
12/04/2024 09:00:00,0,0,0,-5.804603143157784
12/04/2024 09:15:00,0,0,0,-5.872585456928318
12/04/2024 09:30:00,0,0,0,-5.9444324561207305
12/04/2024 09:45:00,0,0,0,-6.005055004129283
12/04/2024 10:00:00,0,0,0,-6.06779578910534
12/04/2024 10:15:00,0,0,0,-6.122344493654943
12/04/2024 10:30:00,0,0,0,-6.178554280445317
12/04/2024 10:45:00,0,0,0,-6.228371823102218
12/04/2024 11:00:00,0,0,0,-6.28361396476031
12/04/2024 11:15:00,0,0,0,-6.3446599725840445
12/04/2024 11:30:00,0,0,0,-6.397392078057385
12/04/2024 11:45:00,0,0,0,-6.45417653895243
12/04/2024 12:00:00,0,0,0,-6.506081030709204
12/04/2024 12:15:00,0,0,0,-6.553301733909064
12/04/2024 12:30:00,0,0,0,-6.604078054002319
12/04/2024 12:45:00,0,0,0,-6.657207015846464
12/04/2024 13:00:00,0,0,0,-6.705438810435404
12/04/2024 13:15:00,0,0,0,-6.773992790084879
12/04/2024 13:30:00,0,0,0,-6.829550210238101
12/04/2024 13:45:00,0,0,0,-6.891676958060721
12/04/2024 14:00:00,0,0,0,-6.957706843425532
12/04/2024 14:15:00,0,0,0,-7.017091527592996
12/04/2024 14:30:00,0,0,0,-7.0751269577347005
12/04/2024 14:45:00,0,0,0,-7.1053965464980875
12/04/2024 15:00:00,0,-3.4886103648094986,0,-7.1053965464980875
12/04/2024 15:15:00,0,-3.4839941941114394,0,-7.1053965464980875
12/04/2024 15:30:00,0,-3.47896924566338,0,-7.1053965464980875
12/04/2024 15:45:00,0,-3.475193800402821,0,-7.1053965464980875
12/04/2024 16:00:00,0,-3.4718878643297617,0,-7.1053965464980875
12/04/2024 16:15:00,0,-3.4685819282567025,0,-7.1053965464980875
12/04/2024 16:30:00,0,-3.4652759921836433,0,-7.1053965464980875
12/04/2024 16:45:00,0,-3.461970056110584,0,-7.1053965464980875
12/04/2024 17:00:00,0,-3.458664120037525,0,-7.1053965464980875
12/04/2024 17:15:00,0,-3.455358183964466,0,-7.1053965464980875
12/04/2024 17:30:00,0,-3.4520522478914066,0,-7.1053965464980875
12/04/2024 17:45:00,0,-3.4487463118183475,0,-7.1053965464980875
12/04/2024 18:00:00,0,-3.4454403757452883,0,-7.1053965464980875
12/04/2024 18:15:00,0,-3.442134439672229,0,-7.1053965464980875
12/04/2024 18:30:00,0,-3.43882850359917,0,-7.1053965464980875
12/04/2024 18:45:00,0,-3.4355225675261107,0,-7.1053965464980875
12/04/2024 19:00:00,0,-3.4322166314530516,0,-7.1053965464980875
12/04/2024 19:15:00,0,-3.4289106953799924,0,-7.1053965464980875
12/04/2024 19:30:00,0,-3.425604759306933,0,-7.1053965464980875
12/04/2024 19:45:00,0,-3.422298823233874,0,-7.1053965464980875
12/04/2024 20:00:00,0,-3.418992887160815,0,-7.1053965464980875
12/04/2024 20:15:00,0,-3.4156869510877557,0,-7.1053965464980875
12/04/2024 20:30:00,0,-3.4123810150146965,0,-7.1053965464980875
12/04/2024 20:45:00,0,-3.4090750789416373,0,-7.1053965464980875
12/04/2024 21:00:00,0,-3.405769142868578,0,-7.1053965464980875
12/04/2024 21:15:00,0,-3.402463206795519,0,-7.1053965464980875
12/04/2024 21:30:00,0,-3.3991572707224598,0,-7.1053965464980875
12/04/2024 21:45:00,0,-3.3958513346494006,0,-7.1053965464980875
12/04/2024 22:00:00,0,-3.3925453985763414,0,-7.1053965464980875
12/04/2024 22:15:00,0,-3.3892394625032822,0,-7.1053965464980875
12/04/2024 22:30:00,0,-3.385933526430223,0,-7.1053965464980875
12/04/2024 22:45:00,0,-3.382627590357164,0,-7.1053965464980875
12/04/2024 23:00:00,0,-3.3793216542841047,0,-7.1053965464980875
12/04/2024 23:15:00,0,-3.3760157182110455,0,-7.1053965464980875
12/04/2024 23:30:00,0,-3.3727097821379863,0,-7.1053965464980875
12/04/2024 23:45:00,0,-3.369403846064927,0,-7.1053965464980875
13/04/2024 00:00:00,0,-3.366097909991868,0,-7.1053965464980875
13/04/2024 00:15:00,0,-3.362791973918809,0,-7.1053965464980875
13/04/2024 00:30:00,0,-3.3594860378457496,0,-7.1053965464980875
13/04/2024 00:45:00,0,-3.3561801017726904,0,-7.1053965464980875
13/04/2024 01:00:00,0,-3.3528741656996313,0,-7.1053965464980875
13/04/2024 01:15:00,0,-3.349568229626572,0,-7.1053965464980875
13/04/2024 01:30:00,0,-3.346262293553513,0,-7.1053965464980875
13/04/2024 01:45:00,0,-3.3429563574804537,0,-7.1053965464980875
13/04/2024 02:00:00,0,-3.3396504214073945,0,-7.1053965464980875
13/04/2024 02:15:00,0,-3.3363444853343354,0,-7.1053965464980875
13/04/2024 02:30:00,0,-3.333038549261276,0,-7.1053965464980875
13/04/2024 02:45:00,0,-3.329732613188217,0,-7.1053965464980875
13/04/2024 03:00:00,0,-3.326426677115158,0,-7.1053965464980875
13/04/2024 03:15:00,0,-3.3231207410420986,0,-7.1053965464980875
13/04/2024 03:30:00,0,-3.3198148049690395,0,-7.1053965464980875
13/04/2024 03:45:00,0,-3.3165088688959803,0,-7.1053965464980875
13/04/2024 04:00:00,0,-3.313202932822921,0,-7.1053965464980875
13/04/2024 04:15:00,0,-3.309896996749862,0,-7.1053965464980875
13/04/2024 04:30:00,0,-3.3065910606768028,0,-7.1053965464980875
13/04/2024 04:45:00,0,-3.3032851246037436,0,-7.1053965464980875
13/04/2024 05:00:00,0,-3.2999791885306844,0,-7.1053965464980875
13/04/2024 05:15:00,0,-3.296673252457625,0,-7.1053965464980875
13/04/2024 05:30:00,0,-3.293367316384566,0,-7.1053965464980875
13/04/2024 05:45:00,0,-3.290061380311507,0,-7.1053965464980875
13/04/2024 06:00:00,0,-3.2867554442384477,0,-7.1053965464980875
13/04/2024 06:15:00,0,-3.2834495081653885,0,-7.1053965464980875
13/04/2024 06:30:00,0,-3.2801435720923293,0,-7.1053965464980875
13/04/2024 06:45:00,0,-3.27683763601927,0,-7.1053965464980875
13/04/2024 07:00:00,0,-3.273531699946211,0,-7.1053965464980875
13/04/2024 07:15:00,0,-3.270225763873152,0,-7.1053965464980875
13/04/2024 07:30:00,0,-3.2669198278000926,0,-7.1053965464980875
13/04/2024 07:45:00,0,-3.2636138917270334,0,-7.1053965464980875
13/04/2024 08:00:00,0,-3.2603079556539742,0,-7.1053965464980875
13/04/2024 08:15:00,0,-3.257002019580915,0,-7.1053965464980875
13/04/2024 08:30:00,0,-3.253696083507856,0,-7.1053965464980875
13/04/2024 08:45:00,0,-3.2503901474347967,0,-7.1053965464980875
13/04/2024 09:00:00,0,-3.2470842113617375,0,-7.1053965464980875
13/04/2024 09:15:00,0,-3.2437782752886783,0,-7.1053965464980875
13/04/2024 09:30:00,0,-3.240472339215619,0,-7.1053965464980875
13/04/2024 09:45:00,0,-3.23716640314256,0,-7.1053965464980875
13/04/2024 10:00:00,0,-3.233860467069501,0,-7.1053965464980875
13/04/2024 10:15:00,0,-3.2305545309964416,0,-7.1053965464980875
13/04/2024 10:30:00,0,-3.2272485949233825,0,-7.1053965464980875
13/04/2024 10:45:00,0,-3.2239426588503233,0,-7.1053965464980875
13/04/2024 11:00:00,0,-3.220636722777264,0,-7.1053965464980875
13/04/2024 11:15:00,0,-3.217330786704205,0,-7.1053965464980875
13/04/2024 11:30:00,0,-3.2140248506311457,0,-7.1053965464980875
13/04/2024 11:45:00,0,-3.2107189145580866,0,-7.1053965464980875
13/04/2024 12:00:00,0,-3.2074129784850274,0,-7.1053965464980875
13/04/2024 12:15:00,0,-3.204107042411968,0,-7.1053965464980875
13/04/2024 12:30:00,0,-3.200801106338909,0,-7.1053965464980875
13/04/2024 12:45:00,0,-3.19749517026585,0,-7.1053965464980875
13/04/2024 13:00:00,0,-3.2076097049212775,0,-7.1053965464980875
13/04/2024 13:15:00,0,-3.2222290903075845,0,-7.1053965464980875
13/04/2024 13:30:00,0,-3.235531031601192,0,-7.1053965464980875
13/04/2024 13:45:00,0,-3.2478654147281323,0,-7.1053965464980875
13/04/2024 14:00:00,0,-3.2511492413217398,0,-7.1053965464980875
13/04/2024 14:15:00,0,-3.254494608532014,0,-7.1053965464980875
13/04/2024 14:30:00,0,-3.2575326087756213,0,-7.1053965464980875
13/04/2024 14:45:00,0,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 15:00:00,-3.4918208405116085,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 15:15:00,-3.489751926135654,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 15:30:00,-3.4876257399125947,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 15:45:00,-3.4855017517895353,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 16:00:00,-3.481685471052587,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 16:15:00,-3.477951517824435,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 16:30:00,-3.474237108913268,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 16:45:00,-3.4707148842309845,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 17:00:00,-3.507923676477315,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 17:15:00,-3.553902095850849,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 17:30:00,-3.601748787811059,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 17:45:00,-3.653136708611167,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 18:00:00,-3.707937061468998,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 18:15:00,-3.763156024672994,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 18:30:00,-3.8185462645367325,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 18:45:00,-3.8152403284636733,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 19:00:00,-3.811934392390614,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 19:15:00,-3.808628456317555,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 19:30:00,-3.805322520244496,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 19:45:00,-3.8020165841714366,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 20:00:00,-3.7987106480983774,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 20:15:00,-3.7954047120253183,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 20:30:00,-3.792098775952259,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 20:45:00,-3.7887928398792,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 21:00:00,-3.7854869038061407,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 21:15:00,-3.7821809677330815,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 21:30:00,-3.7788750316600224,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 21:45:00,-3.775569095586963,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 22:00:00,-3.772263159513904,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 22:15:00,-3.768957223440845,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 22:30:00,-3.7656512873677856,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 22:45:00,-3.7623453512947265,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 23:00:00,-3.7590394152216673,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 23:15:00,-3.755733479148608,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 23:30:00,-3.752427543075549,-3.2603835775967647,0,-7.1053965464980875
13/04/2024 23:45:00,-3.7491216070024898,-3.2603835775967647,0,-7.1053965464980875
14/04/2024 00:00:00,-3.7458156709294306,-3.2603835775967647,0,-7.1053965464980875
14/04/2024 00:15:00,-3.7425097348563714,-3.2603835775967647,0,-7.1053965464980875
